Year,Genus,Export region,Exporter reported quantity,Purpose,Source
2016,Macaca,America,1879,M,C
2016,Macaca,America,3,S,C
2016,Macaca,America,153,T,C
2016,Macaca,America,58,T,F
2016,Macaca,America,333,M,C
2016,Macaca,America,40,S,C
2016,Macaca,America,22,S,C
2016,Macaca,Europe,5,M,F
2016,Macaca,Europe,2,M,C
2016,Macaca,Asia,120,T,F
2016,Macaca,Africa,200,M,F
2016,Macaca,America,92,M,C
2016,Macaca,Africa,1017,M,F
2016,Macaca,Asia,400,T,C
2016,Macaca,Europe,17,M,C
2016,Macaca,Africa,46,M,C
2016,Macaca,Africa,1359,M,F
2016,Macaca,Asia,560,T,C
2016,Macaca,Africa,435,M,C
2016,Macaca,Africa,763,M,F
2016,Macaca,Asia,744,T,C
2016,Macaca,Asia,210,T,C
2016,Macaca,Asia,34,S,C
2016,Macaca,Asia,1932,T,C
2016,Macaca,Asia,3060,T,F
2016,Macaca,Asia,295,T,F
2016,Macaca,Asia,1114,T,C
2016,Macaca,Asia,1,Q,C
2016,Macaca,Asia,36,M,F
2016,Macaca,Asia,10,T,C
2016,Macaca,Asia,77,M,F
2016,Macaca,Asia,72,T,F
2016,Macaca,Asia,555,T,C
2016,Macaca,Asia,1,Q,C
2016,Macaca,Europe,50,M,F
2016,Macaca,Asia,172,T,C
2016,Macaca,Asia,70,T,C
2016,Macaca,Asia,1,Q,C
2016,Macaca,America,2,M,C
2016,Macaca,America,1,M,W
2016,Macaca,Asia,3105,S,C
2016,Macaca,Asia,16781,T,C
2016,Macaca,Asia,3274,T,F
2016,Macaca,Africa,3834,M,F
2016,Macaca,Africa,44,M,W
2016,Macaca,Asia,495,S,F
2016,Macaca,Asia,165,T,C
2016,Macaca,Asia,755,T,F
2016,Macaca,Asia,480,T,C
2016,Macaca,Asia,1,Q,C
2016,Macaca,Asia,2,Q,C
2016,Macaca,Europe,1,Q,C
2016,Macaca,Europe,1,Q,C
2016,Macaca,Europe,3,Q,C
2016,Macaca,Asia,120,S,C
2016,Macaca,Asia,338,T,C
2016,Macaca,America,112,M,C
2016,Macaca,America,58,T,C
2016,Macaca,America,20,T,C
2016,Macaca,America,12,T,F
2016,Macaca,Asia,120,T,C
2016,Macaca,Europe,1,Q,C
2016,Macaca,Europe,15,M,C
2016,Macaca,Asia,50,S,C
2016,Macaca,Asia,70,T,C
2016,Macaca,Asia,5,Q,C
2016,Macaca,Asia,20,S,C
2016,Macaca,Asia,66,T,C
2016,Macaca,Asia,3,Z,C
2016,Macaca,Asia,3,Q,C
2016,Macaca,Asia,1,Q,C
2016,Macaca,Europe,2,Q,C
2016,Macaca,Europe,1,Q,C
2016,Macaca,Europe,1,Q,O
2016,Macaca,Asia,3,Q,C
2016,Macaca,America,29,T,C
2016,Macaca,Asia,1,Q,C
2016,Macaca,Europe,2,Q,C
2016,Macaca,America,1,M,C
2016,Macaca,America,4,S,C
2016,Macaca,America,1,M,F
2016,Macaca,Asia,420,S,C
2016,Macaca,Asia,1502,T,C
2016,Macaca,Asia,1,Q,C
2016,Macaca,Asia,5,Z,C
2016,Macaca,Asia,9,Q,C
2016,Macaca,Europe,5,Q,C
2016,Macaca,Europe,1,Q,C
2016,Macaca,Asia,7,S,C
2016,Macaca,Asia,8,Q,C
2016,Macaca,Asia,1,Z,C
2016,Macaca,Asia,1,Q,C
2016,Macaca,Europe,2,Q,C
2016,Macaca,Europe,2,Q,C
2016,Macaca,Asia,15,T,C
2016,Macaca,Asia,2,Q,C
2016,Macaca,Europe,1,Q,C
2016,Macaca,Europe,1,Q,C
2016,Macaca,Europe,6,Q,C
2016,Macaca,Asia,2,Q,C
2016,Macaca,Asia,1,Q,C
2016,Macaca,Europe,1,Q,C
2016,Macaca,Europe,9,Z,C
2016,Macaca,Asia,1,Q,C
2016,Macaca,Europe,1,Q,C
2016,Macaca,Asia,1,Q,C
2016,Macaca,Europe,1,Q,C
2016,Papio,Asia,2,B,C
2016,Papio,Africa,40,,W
2016,Papio,Africa,1,H,W
2016,Papio,Europe,1,Q,C
2016,Papio,Asia,36,Z,C
2016,Papio,Europe,1,Z,U
2016,Papio,Europe,9,Z,C
2016,Papio,Europe,10,Z,C
2016,Papio,Asia,1,Z,C
2016,Papio,Asia,2,Q,C
2016,Papio,Europe,1,Q,C
2016,Papio,Asia,1,Q,C
2016,Papio,Europe,1,Q,C
2016,Papio,Europe,17,Z,C
2016,Papio,Europe,19,Z,C
2016,Papio,Asia,1,Q,C
2016,Papio,Europe,11,T,C
2016,Theropithecus,Europe,2,Z,C
2016,Theropithecus,Europe,3,Z,C
2016,Theropithecus,Europe,3,Z,C
2016,Theropithecus,Europe,6,Z,C
2016,Trachypithecus,Europe,15,N,C
2016,Trachypithecus,America,1,Z,F
2016,Trachypithecus,Asia,1,Z,C
2016,Galago,Africa,10,T,W
2016,Galago,Africa,51,T,C
2016,Galago,Africa,10,T,W
2016,Galago,Africa,30,T,W
2016,Perodicticus,Africa,2,T,W
2016,Perodicticus,Africa,10,T,W
2016,Pithecia,America,1,Z,F
2016,Pithecia,Asia,1,Z,C
2016,Plecturocebus,Europe,2,Z,C
2017,Ateles,America,4,T,F
2017,Callimico,Europe,1,Z,C
2017,Leontopithecus,Europe,1,Z,C
2017,Leontopithecus,America,3,Z,F
2017,Leontopithecus,Europe,1,Z,C
2017,Leontopithecus,Other,1,Z,C
2017,Leontopithecus,Europe,1,Z,C
2017,Leontopithecus,Europe,1,T,C
2017,Saguinus,Europe,1,Z,C
2017,Saguinus,Europe,7,T,C
2017,Saguinus,Europe,3,T,C
2017,Saguinus,Europe,1,Z,C
2017,Saguinus,Africa,2,Z,C
2017,Saguinus,Europe,5,T,C
2017,Saguinus,Europe,1,Z,C
2017,Saguinus,Europe,1,Z,C
2017,Saguinus,Europe,1,T,C
2017,Saguinus,Europe,5,T,C
2017,Saguinus,Europe,3,T,C
2017,Saguinus,Europe,1,Z,C
2017,Macaca,Europe,1,Z,C
2017,Macaca,Asia,3,Z,C
2017,Macaca,Europe,2,Z,C
2017,Mandrillus,Europe,1,Z,C
2017,Mandrillus,Europe,6,Z,C
2017,Nasalis,Asia,6,Z,C
2017,Gorilla,Europe,4,N,C
2017,Pan,Africa,1,N,I
2017,Pan,Asia,1,Z,C
2017,Pan,America,3,Z,C
2017,Pan,America,1,Z,F
2017,Pan,Europe,1,Q,C
2017,Pan,Africa,1,Z,W
2017,Pan,America,1,Z,C
2017,Pan,Europe,1,Q,C
2017,Pan,Asia,2,Z,C
2017,Pan,Africa,1,Z,C
2017,Pongo,Asia,1,N,I
2017,Pongo,Asia,1,Q,C
2017,Pongo,Europe,2,Z,C
2017,Pongo,Europe,1,Z,C
2017,Pongo,Asia,2,Z,C
2017,Pongo,Asia,4,T,C
2017,Pongo,Asia,1,Z,F
2017,Hylobates,Europe,1,Z,C
2017,Hylobates,Europe,1,Z,C
2017,Hylobates,Europe,1,T,C
2017,Hylobates,Europe,6,N,C
2017,Hylobates,Asia,8,Z,I
2017,Hylobates,Europe,1,Z,C
2017,Hylobates,Europe,1,Z,C
2017,Nomascus,Europe,1,Z,C
2017,Nomascus,Europe,1,Z,C
2017,Symphalangus,Europe,1,Z,C
2017,Symphalangus,Asia,1,Z,C
2017,Symphalangus,Europe,1,Z,C
2017,Eulemur,Europe,1,T,C
2017,Eulemur,Europe,5,T,C
2017,Eulemur,Europe,4,T,C
2017,Eulemur,Europe,2,Z,C
2017,Eulemur,Europe,1,T,C
2017,Eulemur,Europe,1,Z,C
2017,Lemur,Africa,30,Z,C
2017,Lemur,Other,2,Z,C
2017,Lemur,Europe,4,T,C
2017,Lemur,Europe,2,T,C
2017,Lemur,Europe,2,T,C
2017,Lemur,Europe,5,T,C
2017,Lemur,Europe,4,T,C
2017,Lemur,Europe,8,T,C
2017,Lemur,Europe,2,T,C
2017,Lemur,Europe,3,T,C
2017,Lemur,Europe,12,T,C
2017,Lemur,Europe,2,Z,C
2017,Lemur,Europe,3,Z,C
2017,Lemur,Africa,2,Z,C
2017,Lemur,Europe,2,Z,C
2017,Lemur,Europe,1,T,C
2017,Lemur,Europe,4,T,C
2017,Lemur,Europe,2,Z,C
2017,Lemur,Europe,1,Z,C
2017,Lemur,Europe,3,Z,C
2017,Lemur,Europe,2,T,C
2017,Lemur,Europe,1,T,C
2017,Lemur,Europe,1,T,C
2017,Lemur,Europe,2,T,C
2017,Lemur,Europe,2,T,C
2017,Lemur,Europe,4,Z,C
2017,Lemur,Europe,1,Z,C
2017,Lemur,Europe,4,T,C
2017,Lemur,Europe,2,Z,C
2017,Lemur,Europe,10,Z,C
2017,Lemur,Europe,1,Z,F
2017,Lemur,Europe,2,Z,I
2017,Lemur,Asia,1,Z,C
2017,Lemur,Africa,30,Z,C
2017,Lemur,Europe,18,Z,C
2017,Varecia,Africa,4,Z,C
2017,Varecia,Europe,4,T,C
2017,Varecia,Europe,1,Z,F
2017,Varecia,Africa,4,Z,C
2017,Varecia,Europe,2,Z,C
2017,Varecia,Europe,1,T,C
2017,Varecia,Europe,3,Z,C
2017,Varecia,Europe,1,T,C
2017,Varecia,Europe,1,Z,C
2017,Varecia,Europe,1,Z,C
2017,Varecia,Europe,1,Z,C
2017,Varecia,Europe,2,Z,C
2017,Nycticebus,Europe,1,Z,I
2017,Nycticebus,Asia,2,Z,U
2017,Aotus,Africa,2,T,C
2017,Ateles,Africa,6,T,C
2017,Ateles,Asia,3,Z,C
2017,Ateles,America,3,Z,C
2017,Ateles,America,3,Z,F
2017,Ateles,America,1,Z,C
2017,Ateles,America,1,Z,F
2017,Ateles,Africa,2,T,C
2017,Callithrix,Europe,2,T,C
2017,Callithrix,Europe,2,T,C
2017,Callithrix,Africa,6,T,C
2017,Callithrix,Europe,9,Z,C
2017,Callithrix,Europe,2,Z,C
2017,Callithrix,Africa,1,T,C
2017,Callithrix,America,2,Z,C
2017,Callithrix,Africa,544,T,C
2017,Callithrix,Africa,16,T,C
2017,Callithrix,Europe,11,T,C
2017,Callithrix,Europe,19,T,C
2017,Callithrix,Europe,2,P,C
2017,Callithrix,Asia,4,T,C
2017,Callithrix,Europe,4,Z,C
2017,Callithrix,Africa,210,T,C
2017,Callithrix,Africa,80,Z,C
2017,Callithrix,Africa,6,T,C
2017,Callithrix,Asia,13,M,C
2017,Callithrix,Africa,12,T,C
2017,Callithrix,Africa,64,T,C
2017,Callithrix,Africa,10,T,C
2017,Callithrix,Europe,18,M,C
2017,Callithrix,Europe,40,S,C
2017,Callithrix,Europe,17,T,C
2017,Callithrix,Africa,100,T,C
2017,Callithrix,Europe,2,Z,C
2017,Callithrix,Africa,32,T,C
2017,Callithrix,Africa,5,T,C
2017,Callithrix,Africa,454,T,C
2017,Callithrix,Africa,50,T,C
2017,Callithrix,Africa,10,Z,C
2017,Callithrix,Africa,6,T,C
2017,Callithrix,Africa,48,T,C
2017,Callithrix,Africa,10,T,C
2017,Callithrix,Africa,100,T,C
2017,Callithrix,Europe,8,T,C
2017,Callithrix,Europe,4,T,C
2017,Callithrix,Europe,6,T,C
2017,Callithrix,Europe,8,Z,C
2017,Callithrix,Europe,8,B,C
2017,Callithrix,Europe,4,T,C
2017,Callithrix,Europe,18,T,C
2017,Cebus,America,3,B,W
2017,Cebus,Africa,128,T,C
2017,Cebus,America,165,T,W
2017,Cebus,America,15,B,W
2017,Cebus,Europe,1,Q,C
2017,Cebus,Africa,16,T,C
2017,Cebus,Europe,12,Z,C
2017,Cebus,Africa,4,T,C
2017,Cebus,America,20,Z,W
2017,Cebus,Europe,1,Q,C
2017,Cebus,America,16,Z,W
2017,Cebus,Africa,22,T,C
2017,Cebus,America,4,Z,F
2017,Cebus,Africa,4,T,C
2017,Cebus,Europe,1,Q,C
2017,Cebus,Africa,130,T,C
2017,Cebus,Europe,1,Q,C
2017,Cebus,Africa,18,T,C
2017,Cebus,Asia,1,Q,C
2017,Cebus,Europe,1,Q,C
2017,Saguinus,Europe,6,T,C
2017,Saguinus,Europe,2,T,C
2017,Saguinus,Europe,1,Z,C
2017,Saguinus,Europe,1,Z,C
2017,Saguinus,Europe,1,Z,C
2017,Saguinus,Europe,1,T,C
2017,Saguinus,Europe,1,Z,C
2017,Saguinus,Europe,1,Z,C
2017,Saguinus,Europe,1,Z,C
2017,Saguinus,Europe,2,Z,C
2017,Saguinus,Europe,5,T,C
2017,Saguinus,Europe,2,T,C
2017,Saguinus,Africa,6,Z,C
2017,Saguinus,America,10,B,W
2017,Saguinus,Africa,292,T,C
2017,Saguinus,Africa,4,T,C
2017,Saguinus,America,17,B,W
2017,Saguinus,Africa,22,T,C
2017,Saguinus,Africa,5,T,C
2017,Saguinus,Europe,4,T,C
2017,Saimiri,Europe,2,Z,C
2017,Saimiri,Europe,16,Z,C
2017,Saimiri,Europe,1,Z,F
2017,Saimiri,Europe,7,Z,C
2017,Saimiri,America,100,T,W
2017,Saimiri,America,30,B,W
2017,Saimiri,Africa,193,T,C
2017,Saimiri,America,417,T,W
2017,Saimiri,America,50,B,W
2017,Saimiri,America,20,B,W
2017,Saimiri,America,30,T,W
2017,Saimiri,Africa,12,T,C
2017,Saimiri,America,90,Z,W
2017,Saimiri,America,28,T,W
2017,Saimiri,Europe,3,Z,C
2017,Saimiri,Europe,3,Z,F
2017,Saimiri,America,30,Z,W
2017,Saimiri,America,2,Z,C
2017,Saimiri,America,50,T,W
2017,Saimiri,Africa,2,Z,C
2017,Allochrocebus,Europe,5,T,C
2017,Allochrocebus,Asia,5,T,C
2017,Cercocebus,Africa,1,T,F
2017,Cercocebus,Europe,1,B,F
2017,Cercocebus,Asia,6,Z,C
2017,Cercocebus,Asia,15,Z,C
2017,Cercopithecus,Africa,50,T,W
2017,Cercopithecus,Europe,1,Z,C
2017,Cercopithecus,Africa,1,P,W
2017,Cercopithecus,Africa,1,,W
2017,Cercopithecus,Asia,2,T,C
2017,Cercopithecus,Asia,3,T,C
2017,Cercopithecus,Africa,25,T,W
2017,Cercopithecus,Africa,15,T,W
2017,Cercopithecus,Europe,1,Q,C
2017,Cercopithecus,Europe,1,T,C
2017,Cercopithecus,Europe,5,T,C
2017,Cercopithecus,Europe,1,Q,C
2017,Cercopithecus,Europe,2,T,C
2017,Cercopithecus,Asia,1,Q,C
2017,Cercopithecus,Europe,1,Q,C
2017,Cercopithecus,Asia,5,T,C
2017,Cercopithecus,Asia,2,Z,W
2017,Cercopithecus,Africa,12,T,W
2017,Cercopithecus,Europe,2,T,C
2017,Cercopithecus,Africa,10,T,W
2017,Cercopithecus,Asia,3,T,C
2017,Cercopithecus,Africa,10,T,W
2017,Cercopithecus,Asia,4,T,C
2017,Cercopithecus,Asia,3,Z,C
2017,Chlorocebus,Africa,50,T,W
2017,Chlorocebus,Africa,40,,W
2017,Chlorocebus,Africa,60,T,W
2017,Chlorocebus,Asia,5,Z,C
2017,Chlorocebus,Africa,10,,W
2017,Chlorocebus,Europe,1,P,W
2017,Chlorocebus,Africa,40,T,W
2017,Chlorocebus,Europe,60,B,W
2017,Chlorocebus,Africa,15,,W
2017,Chlorocebus,Africa,10,,C
2017,Chlorocebus,Africa,306,,W
2017,Chlorocebus,Asia,15,T,C
2017,Chlorocebus,Asia,20,T,C
2017,Chlorocebus,Asia,20,T,C
2017,Chlorocebus,Asia,145,T,C
2017,Chlorocebus,Asia,30,Z,C
2017,Chlorocebus,America,40,T,W
2017,Chlorocebus,Asia,1,Z,C
2017,Colobus,America,1,Z,F
2017,Colobus,Europe,2,T,C
2017,Colobus,Africa,150,T,W
2017,Colobus,Asia,2,Z,C
2017,Colobus,Asia,10,T,C
2017,Colobus,Africa,10,Z,C
2017,Colobus,Europe,2,Z,C
2017,Colobus,Africa,20,,W
2017,Colobus,Asia,10,T,C
2017,Colobus,Asia,7,Z,C
2017,Colobus,Asia,6,Z,C
2017,Erythrocebus,Asia,5,T,C
2017,Erythrocebus,Africa,26,T,C
2017,Erythrocebus,Africa,10,,W
2017,Erythrocebus,Africa,155,,W
2017,Erythrocebus,Africa,15,T,W
2017,Erythrocebus,Asia,15,T,C
2017,Erythrocebus,Africa,50,T,W
2017,Erythrocebus,Africa,35,,W
2017,Erythrocebus,Africa,10,,W
2017,Erythrocebus,Asia,6,T,C
2017,Erythrocebus,Asia,5,Z,C
2017,Lophocebus,Europe,2,T,C
2017,Lophocebus,Asia,2,Z,W
2017,Lophocebus,Europe,10,T,C
2017,Lophocebus,Asia,1,T,C
2017,Lophocebus,Asia,10,T,C
2017,Lophocebus,Asia,5,Z,C
2017,Macaca,Europe,3,Q,C
2017,Macaca,Asia,350,T,C
2017,Macaca,Europe,41,M,F
2017,Macaca,Africa,164,M,F
2017,Macaca,America,1415,M,C
2017,Macaca,America,57,M,I
2017,Macaca,America,679,T,C
2017,Macaca,America,168,M,C
2017,Macaca,America,12,M,F
2017,Macaca,America,146,S,F
2017,Macaca,America,58,S,C
2017,Macaca,Europe,2,M,F
2017,Macaca,Asia,132,S,C
2017,Macaca,Africa,428,M,F
2017,Macaca,Asia,174,T,C
2017,Macaca,Africa,878,M,C
2017,Macaca,Africa,531,M,F
2017,Macaca,Asia,1010,T,C
2017,Macaca,Asia,198,T,C
2017,Macaca,Africa,203,M,C
2017,Macaca,Africa,762,M,F
2017,Macaca,Asia,728,T,C
2017,Macaca,Africa,365,M,C
2017,Macaca,Africa,954,M,F
2017,Macaca,Asia,522,T,C
2017,Macaca,Asia,384,S,C
2017,Macaca,Asia,1220,T,C
2017,Macaca,Asia,3762,T,F
2017,Macaca,Asia,1353,T,C
2017,Macaca,Asia,3,S,C
2017,Macaca,Asia,180,M,C
2017,Macaca,Asia,70,M,F
2017,Macaca,Asia,437,T,C
2017,Macaca,Asia,1,Q,C
2017,Macaca,Africa,270,M,C
2017,Macaca,Africa,53,M,F
2017,Macaca,Asia,1,Q,C
2017,Macaca,Asia,445,T,C
2017,Macaca,Asia,44,T,C
2017,Macaca,Asia,1,Q,C
2017,Macaca,America,2,M,C
2017,Macaca,America,1,M,W
2017,Macaca,Asia,6438,S,C
2017,Macaca,Asia,13215,T,C
2017,Macaca,Europe,14,S,C
2017,Macaca,Asia,1048,T,C
2017,Macaca,Asia,1965,T,F
2017,Macaca,Africa,120,M,C
2017,Macaca,Africa,3549,M,F
2017,Macaca,Asia,1036,T,C
2017,Macaca,Asia,1980,T,F
2017,Macaca,Asia,600,T,C
2017,Macaca,Asia,30,T,W
2017,Macaca,Asia,2,Z,C
2017,Macaca,Europe,4,Z,C
2017,Macaca,Asia,5,Z,C
2017,Macaca,Asia,477,T,C
2017,Macaca,America,66,T,C
2017,Macaca,America,20,T,F
2017,Macaca,Europe,19,M,C
2017,Macaca,Asia,30,T,C
2017,Macaca,Asia,200,S,C
2017,Macaca,Asia,22,T,C
2017,Macaca,Asia,3,Q,C
2017,Macaca,Asia,2,Z,C
2017,Macaca,Asia,3,Q,C
2017,Macaca,Asia,1,Q,C
2017,Macaca,Europe,2,Q,C
2017,Macaca,America,1,M,C
2017,Macaca,America,19,S,C
2017,Macaca,America,1,M,F
2017,Macaca,Asia,788,S,C
2017,Macaca,Asia,120,T,C
2017,Macaca,Europe,2,Q,C
2017,Macaca,Asia,12,T,C
2017,Macaca,Europe,1,Q,C
2017,Macaca,Asia,8,Q,C
2017,Macaca,Asia,1,Q,C
2017,Macaca,Europe,2,Q,C
2017,Macaca,Europe,5,Q,C
2017,Macaca,Europe,1,Q,U
2017,Macaca,Asia,8,Q,C
2017,Macaca,Asia,1,Q,C
2017,Macaca,Asia,1,Q,C
2017,Macaca,Europe,1,Q,C
2017,Macaca,Europe,1,Q,C
2017,Macaca,Europe,1,Q,C
2017,Macaca,Europe,2,Q,C
2017,Macaca,Asia,60,T,F
2017,Macaca,Asia,1,Z,C
2017,Papio,Africa,76,,W
2017,Papio,America,6,Z,F
2017,Papio,Africa,20,,W
2017,Papio,Asia,4,T,C
2017,Papio,Europe,21,T,C
2017,Papio,Asia,7,E,I
2017,Papio,Europe,19,Z,C
2017,Papio,Asia,8,Z,C
2017,Papio,Europe,1,Q,C
2017,Papio,Europe,2,Z,F
2017,Papio,Europe,2,Z,F
2017,Theropithecus,Europe,2,Z,C
2017,Trachypithecus,Europe,1,Z,C
2017,Trachypithecus,Asia,2,Z,C
2017,Galago,Africa,44,B,C
2017,Galago,Africa,154,T,C
2017,Galago,Africa,6,T,W
2017,Galago,Africa,10,T,W
2017,Otolemur,America,1,Z,F
2017,,Africa,1,Z,I
2017,,Africa,1,Z,I
2017,Loris,Europe,1,Z,C
2017,Perodicticus,Africa,5,T,W
2017,Perodicticus,Africa,130,T,W
2017,Pithecia,Europe,1,Z,C
2017,Plecturocebus,America,10,B,C
2018,Callimico,Europe,4,Z,C
2018,Leontopithecus,Europe,4,T,C
2018,Leontopithecus,Europe,1,T,C
2018,Leontopithecus,Europe,1,T,C
2018,Leontopithecus,Europe,1,T,C
2018,Leontopithecus,Europe,2,T,C
2018,Leontopithecus,Europe,2,Z,C
2018,Saguinus,Unk,2,Z,C
2018,Saguinus,Africa,4,B,C
2018,Saguinus,Europe,3,T,C
2018,Saguinus,Asia,3,Z,C
2018,Saguinus,Asia,5,Z,C
2018,Saguinus,Europe,1,Z,C
2018,Saguinus,Europe,1,Z,C
2018,Saguinus,Europe,1,Z,C
2018,Saguinus,Europe,1,Z,C
2018,Saguinus,Europe,1,Z,F
2018,Saguinus,Asia,1,Z,C
2018,Saguinus,Europe,1,Z,C
2018,Saguinus,Europe,1,Z,C
2018,Saguinus,Europe,4,T,C
2018,Saguinus,Asia,6,Z,C
2018,Saguinus,Europe,1,Z,C
2018,Macaca,Europe,1,T,C
2018,Macaca,Europe,2,Z,C
2018,Macaca,Europe,1,Q,C
2018,Macaca,Europe,1,Q,C
2018,Mandrillus,Europe,5,T,C
2018,Mandrillus,Europe,2,Z,C
2018,Mandrillus,Asia,1,Z,C
2018,Pygathrix,Asia,3,Z,C
2018,Semnopithecus,Europe,2,T,C
2018,Daubentonia,Asia,1,Z,C
2018,Gorilla,Europe,1,Z,F
2018,Gorilla,Europe,2,Z,C
2018,Gorilla,Europe,1,Z,F
2018,Pan,America,2,Z,F
2018,Pan,Asia,2,B,C
2018,Pan,Asia,2,Z,C
2018,Pan,Europe,1,Z,I
2018,Pan,Asia,1,Z,I
2018,Pan,America,1,Z,C
2018,Pan,Africa,2,E,
2018,Pan,Europe,1,Q,C
2018,Pan,Europe,1,T,C
2018,Pan,Europe,2,Q,C
2018,Pan,Europe,1,Q,C
2018,Pan,Asia,1,Z,C
2018,Pongo,Europe,1,Q,C
2018,Pongo,Europe,2,Z,C
2018,Pongo,Europe,1,Z,C
2018,Pongo,Europe,1,Z,C
2018,Pongo,Asia,1,Z,C
2018,Pongo,Asia,2,Z,C
2018,Pongo,Asia,2,Z,C
2018,Pongo,Asia,2,Z,C
2018,Hylobates,Europe,1,Z,C
2018,Hylobates,Europe,1,Z,C
2018,Hylobates,Europe,1,Z,F
2018,Hylobates,Europe,2,Z,F
2018,Hylobates,Other,1,Z,C
2018,Hylobates,Other,1,Z,C
2018,Hylobates,Asia,8,S,C
2018,Hylobates,Europe,1,Z,C
2018,Hylobates,Europe,2,Z,C
2018,Hylobates,Europe,2,Z,F
2018,Nomascus,Europe,1,Z,F
2018,Symphalangus,Europe,1,T,C
2018,Symphalangus,Europe,1,Z,F
2018,Symphalangus,Europe,1,Z,C
2018,Propithecus,Africa,120,S,W
2018,Eulemur,Europe,2,T,C
2018,Eulemur,Europe,1,T,C
2018,Eulemur,Europe,3,T,C
2018,Eulemur,Europe,3,Z,C
2018,Lemur,America,7,Z,C
2018,Lemur,America,10,Z,F
2018,Lemur,Europe,11,T,C
2018,Lemur,Europe,6,T,C
2018,Lemur,Europe,5,T,C
2018,Lemur,Europe,1,T,C
2018,Lemur,Europe,6,T,C
2018,Lemur,Europe,2,Z,C
2018,Lemur,Europe,1,Z,C
2018,Lemur,Europe,1,T,C
2018,Lemur,Europe,1,T,C
2018,Lemur,Europe,4,Z,C
2018,Lemur,Europe,2,Q,C
2018,Lemur,Europe,3,Z,C
2018,Lemur,Europe,1,Z,C
2018,Lemur,Europe,2,Z,C
2018,Lemur,Europe,3,Z,C
2018,Lemur,Africa,2,Z,C
2018,Lemur,Europe,3,Z,C
2018,Lemur,Europe,1,Z,C
2018,Varecia,Europe,1,Z,C
2018,Varecia,Europe,1,Z,C
2018,Varecia,Europe,2,Z,C
2018,Varecia,Europe,2,Z,C
2018,Varecia,Europe,1,Z,C
2018,Varecia,America,5,Z,F
2018,Varecia,Europe,1,T,C
2018,Varecia,Europe,2,T,C
2018,Varecia,Europe,3,T,C
2018,Varecia,Asia,6,Z,C
2018,Varecia,Europe,1,Z,C
2018,Varecia,Europe,1,Z,C
2018,Varecia,Europe,1,Z,C
2018,Varecia,Asia,1,Z,C
2018,Varecia,Unk,4,Z,C
2018,Varecia,Europe,2,Z,C
2018,Nycticebus,Asia,1,Z,I
2018,Aotus,Europe,3,Z,C
2018,Aotus,Africa,6,T,C
2018,Alouatta,America,2,T,W
2018,Ateles,America,10,B,F
2018,Ateles,America,10,S,F
2018,Ateles,America,4,T,F
2018,Ateles,America,1,Z,F
2018,Ateles,Europe,4,Z,C
2018,Ateles,America,4,T,W
2018,Ateles,Africa,2,T,C
2018,Callithrix,Europe,1,Z,C
2018,Callithrix,Europe,2,T,C
2018,Callithrix,Europe,1,Z,C
2018,Callithrix,Europe,2,T,C
2018,Callithrix,Europe,2,T,C
2018,Callithrix,Europe,2,Z,C
2018,Callithrix,Europe,2,T,C
2018,Callithrix,Europe,6,T,C
2018,Callithrix,Europe,4,T,C
2018,Callithrix,Europe,1,T,C
2018,Callithrix,Europe,1,T,C
2018,Callithrix,Europe,4,T,C
2018,Callithrix,Europe,2,Z,C
2018,Callithrix,Europe,1,Z,C
2018,Callithrix,Asia,30,T,C
2018,Callithrix,Africa,186,T,C
2018,Callithrix,Europe,6,M,C
2018,Callithrix,Europe,24,T,C
2018,Callithrix,Africa,80,T,C
2018,Callithrix,America,1,P,C
2018,Callithrix,Africa,16,T,C
2018,Callithrix,America,2,B,C
2018,Callithrix,Africa,40,T,C
2018,Callithrix,Europe,5,T,C
2018,Callithrix,Africa,50,T,C
2018,Callithrix,Europe,2,Z,C
2018,Callithrix,Africa,10,T,C
2018,Callithrix,Africa,44,T,C
2018,Callithrix,Africa,10,T,C
2018,Callithrix,Africa,10,T,C
2018,Callithrix,Africa,30,T,C
2018,Callithrix,Europe,4,Z,C
2018,Callithrix,Europe,35,M,C
2018,Callithrix,Africa,100,T,C
2018,Callithrix,Africa,138,T,C
2018,Callithrix,America,4,B,C
2018,Callithrix,Africa,20,T,C
2018,Callithrix,Africa,50,T,C
2018,Callithrix,Africa,4,B,C
2018,Callithrix,Africa,6,T,C
2018,Callithrix,America,1,P,C
2018,Callithrix,Africa,32,T,C
2018,Callithrix,Africa,10,T,C
2018,Callithrix,Africa,10,T,C
2018,Callithrix,Africa,8,B,C
2018,Callithrix,Africa,20,T,C
2018,Callithrix,Africa,100,T,C
2018,Callithrix,Europe,1,Z,C
2018,Callithrix,Europe,16,T,C
2018,Callithrix,Europe,7,T,C
2018,Callithrix,Europe,2,T,C
2018,Callithrix,Europe,49,T,C
2018,Callithrix,Asia,60,T,C
2018,Cebus,Europe,1,Q,C
2018,Cebus,Europe,1,Q,C
2018,Cebus,Africa,24,T,C
2018,Cebus,America,4,S,C
2018,Cebus,America,249,T,W
2018,Cebus,America,30,B,W
2018,Cebus,America,18,B,W
2018,Cebus,Europe,2,Q,F
2018,Cebus,Europe,1,Q,C
2018,Cebus,Africa,12,T,C
2018,Cebus,America,10,B,W
2018,Cebus,Europe,1,Q,C
2018,Cebus,America,8,T,W
2018,Cebus,America,1,P,C
2018,Cebus,Africa,4,T,C
